"","GSM3359632","GSM3359633","GSM3359634","GSM3359635","GSM3359636","GSM3359637","GSM3359638","GSM3359639","GSM3359640","GSM3359641","GSM3359642","GSM3359643"
"C15orf40",3.82891014968274,3.91695074336031,3.67576482750281,4.07961365766974,3.99790819983966,3.87103476101475,3.59904913397665,3.88662514369463,3.369327820671,3.3120430946066,3.66811834340579,3.90418901391392
"CASP14",2.26371440364573,2.31278182359895,2.42609476889383,2.12277178179916,2.34662421849333,2.4418350978728,2.25319173763211,2.47522612469728,2.50926909218098,2.7502010531967,2.61601256535721,2.40315253919391
"AGRP",2.87899927617119,2.83441142833613,2.71558576636193,2.20534289931049,2.65284463271009,2.9019260374968,2.74319393771937,2.52887127850029,3.01745739721678,2.73332248245114,2.54577121471891,2.17672056025129
"CLDN3",1.52540846880892,1.35805463885679,1.98168197328722,1.62028187544938,1.76817398663259,1.60804841453054,1.53681763705442,1.69942135842136,2.2316058420424,2.7522680336393,2.0858053255002,1.69596088741859
"ST8SIA1",1.94931784981409,1.57766974849632,1.63069123607974,1.24804470878876,1.57251315347395,1.93596982281151,1.49525093468226,1.97812825243365,1.90487019230639,1.4123875813719,1.45393294629835,1.45382013824906
"TRPT1",4.28782500600721,4.45834298725417,3.93186406711364,4.2916213176693,4.55300279342749,4.32062991520505,3.86277358653229,4.26363102243696,4.35011023821277,3.57972303651694,4.37447125625689,3.73900161831454
"CCL27",2.21004538695354,2.00765016263438,2.05107784980322,2.07719443958483,1.98812381045763,2.17419648417953,2.31088615326503,1.90092114849162,2.187393966492,2.75056922670201,2.32514286243886,1.97362703176738
"KRT33A",3.89996382862853,3.78724851060898,4.08211945746713,3.22758973862325,3.67462731817042,3.65047698326145,4.24399033298259,3.59171838591081,4.36133932671219,4.6235402592289,3.51442348252659,3.39373720842976
"FXN",2.94595062597423,3.15741752597041,2.69233190459667,3.05416748818947,2.99886008281408,2.83418917167297,2.47934586638518,2.89763646956744,2.91124578886805,2.94631783380386,2.67530680343702,2.82127321929121
"SH2D2A",3.50353409356327,3.84126151341377,3.56073296018892,3.97514820751994,3.4436300388733,3.31512010739517,3.60396824930155,3.31686671170997,3.30308930372295,3.70240032308372,3.80047145827299,3.94615318306883
"PRAMEF8",2.75134766536702,2.5452584207621,2.84853398113145,2.43361769912784,2.41215945724552,2.60794139905475,2.68679300307847,2.59913805383431,2.95453587918604,3.31878942260771,2.60574922608243,2.62606620794428
"NOP16",2.94810270286768,3.53169198704752,3.04530059796331,3.45794722030738,3.07057675548035,3.02787636223762,3.36880606274368,3.37038863209189,2.84905797648749,3.37946072530824,2.86764081064341,3.52563952332746
"NT5C1A",2.21056044217912,2.11577173259765,2.38411102712126,1.93558398746548,2.26887930219702,2.33944137924972,2.3702967086059,2.1959819560647,2.5526139726481,2.58634636753208,2.60204537980235,1.93866611522013
"CEMP1",3.89173700929382,3.67890342406051,3.91119520908794,3.47926848766097,3.73559400266027,3.52157229741763,4.10048606730764,3.37642121930075,3.98276729500657,3.99234288246747,3.73999168240748,3.44447329798097
"PLCB3",3.13388850776588,2.97955388418962,3.28539481265237,3.06147163038654,3.18108037779935,2.98981784747718,3.03342695867638,3.16156339663987,3.53036845792191,3.38293761128293,3.35805212535881,3.18134013990314
"HOXA10",1.6573022019957,1.80723964055368,1.6383556094714,1.34369616638387,1.5983881921483,1.60290416035397,1.62117915962079,1.66515511460238,1.67892888381126,1.6684224109256,1.99032357677471,1.75937247585475
"MLXIPL",4.47983555461656,4.14069471152731,4.556725376544,3.95762482408238,4.26871011723929,4.43181021699373,4.87059731403711,4.44134517031605,4.91588036160654,5.58171745769121,4.74537755039027,4.42957327589403
"DEFB103B",1.50205743100627,1.78486333772357,1.91314946889111,1.42665484767344,1.62658356312427,1.63093383402808,1.27782981048725,1.33365056508851,2.1721366480157,1.56840138474559,1.63228234820231,1.22953969789215
"FOXC2",3.5567672668304,3.16753682845104,4.1975139051839,2.83003850248529,3.91018790726461,3.59207207509225,3.67187833131789,3.57080959314676,3.51083983659955,3.9525904772217,3.52668683681232,3.87383691539501
"LHB",6.72809323081044,6.40311920093826,6.50211438996686,6.0634942559972,6.45283269023969,6.57049358811929,6.93945294508666,6.09992914755239,7.08435182438527,6.70809652516509,6.45165889578448,6.14647991978375
"RABGEF1",4.35318575768479,4.2053225919418,4.45405868543917,4.71219945863158,4.31733685631048,4.43464560502223,4.34448053343981,4.42262568590608,4.41124435480033,4.24635917977754,5.68182767363637,4.10857568154522
"HLA-C",7.42502456213052,7.44990750117252,7.45327154551194,7.62398073847343,8.86661060656705,7.3398004558167,9.45032192933435,8.7106152924446,7.65135694867873,8.43667159491203,9.77347577187798,7.60037202334847
"CYP2C19",1.79509601720094,1.38720356695876,2.0063668382083,1.26601004316821,1.53551740149506,1.64363532994164,1.87800874442957,1.40933828189062,2.30993928189708,1.64440389558239,1.44676327912429,1.3834355847425
"TTN",2.45420359670168,2.19433484739668,2.55543843143778,2.48913247562513,2.14746942936335,2.63025540583832,2.23171885898973,2.20718275933803,1.89573817869969,2.08840135852599,1.96595280196231,1.99480572142814
"KRTAP10-8",7.07717777440245,6.76036834987713,7.01990281335394,6.1385598169703,6.7075458553896,6.89237752527877,7.21359321862419,6.59917672016183,7.21749967141333,7.15744901409643,6.69812502301064,6.30833681325456
"NKX1-2",3.90459704815819,3.8992083613983,4.32686944089339,3.00741146097574,4.0349018611658,4.17378075092262,3.97124746918707,3.72534572337801,4.73297431253019,3.95908336718433,3.4161934949673,3.50570147076566
"VSTM5",3.8834360150791,3.84022229949257,4.10105004026559,3.48556982340205,3.99399677441445,3.79615685237454,4.25847212092204,3.5396178101915,4.15464823324409,4.32763369401551,3.88793092128618,3.63463045163687
"ZNG1A",3.11084577145876,2.96944961270497,3.08969495146415,2.86861735164676,3.16439364647363,2.8786872113005,2.00421949729997,3.36648147794843,2.11496724305217,1.50251332392497,1.8627725719635,2.81169131178016
"SPATA31D3",3.72231933895657,3.70851479277003,3.90256825385853,3.52007270474344,3.73515564678766,3.97597831705826,3.83102833811151,3.19595326678626,3.93627455651911,4.44983456906785,3.72095872827763,3.74616304025476
"ZNF735",3.3329595863717,3.17949880873678,3.62046464785915,2.79950484156426,3.05734935307572,3.15340894544465,2.98699364390339,3.06737645786164,3.30177442812969,3.86548482474983,3.23553611809394,2.69314975278782
"DSN1",4.45091952941214,4.63427994487005,3.81251414420374,4.72819952335912,4.62546945438045,4.39130009041974,4.1364710759338,4.36866176312187,3.58413191121891,2.48950541696524,3.46941791795515,4.03975945009471
"NXNL2",2.4544235813293,2.28805017406282,2.4419097831703,2.38067419349331,2.30081473339354,2.52385744659593,2.55766117397036,2.22718492921977,2.63633578678542,2.26075202226843,2.44801788356599,2.29128451707045
"OR6P1",1.92802459829869,1.89329510664759,1.8916380381549,1.50826607043321,1.56246671621102,1.85850422573841,2.42965492837515,1.52796539190319,2.94335898128451,3.37887327747083,2.53400014111785,1.7616859498731
"SP9",4.00794768164656,3.59200579305859,4.16321907959048,3.17815824630099,3.57318181625355,3.89906252611155,4.33520911548058,3.50805386701762,4.25152925049725,4.36181140445717,3.79876011332917,3.42711618457204
"GH1",2.80632097132636,2.67036584159302,2.78024151472343,2.37941553780746,2.86894416575114,2.84006468322055,2.90573009075916,2.60592720633276,3.13573075939779,3.18413773794325,2.77011899271982,2.79739634456298
"DCAF12L2",2.58146658565403,2.35118819817927,2.59601049726175,2.57279408718916,2.35234031911259,2.66587273852813,2.38863919741782,2.59089934092878,2.64116114212502,2.74634399353927,2.5547027034907,2.37996599637459
"MROH9",1.67993453623242,1.35773497569912,1.63836719903956,1.43373895351995,1.67567120883538,1.82944860555551,1.82226907928821,1.71247017061468,1.95950008861865,1.76227338752191,1.57442901677488,1.79967479044762
"BRI3",5.0304216938225,5.02180731040547,5.21701461700358,5.27120491551233,5.14657936359612,5.04852907211228,5.44454358440942,5.71512575737711,5.4048193362938,5.32815551960302,5.74695482380033,5.56457726880721
"MUC16",2.03859776679516,2.01118124981613,2.11364181315764,1.77047633174954,1.97703847711911,1.990013696037,1.42566808405465,1.90287986156256,1.98676989130753,2.09678466177752,1.95318324339453,1.89810327025988
"GSTP1",5.71622293913166,5.64839587945731,5.19961049234755,6.01766699788425,5.72033908305299,5.42437467432874,5.65923293709287,5.11601365490449,5.61586375087384,5.51500550789275,6.29287962878935,5.67512214103379
"ADAMTS15",3.91628846934989,3.70757157175844,3.874775377689,3.22038664220987,3.64744395610886,3.56228255637727,3.83752563947805,3.41075941050728,4.23576577881142,4.35144673039618,3.53420878513694,3.32052348068618
"EBI3",4.09376594128818,3.48771357619264,3.50992880297076,3.25534524478678,3.23658955419086,3.76169141942739,3.98190997671558,2.78208017668186,4.17056248530758,3.69455114823174,3.59005335297295,3.3780548874835
"HBB",13.6731919093083,13.6558025485509,13.6383410995722,13.622853100441,13.689403194695,13.7132190620464,13.7705293836902,13.6036913627586,13.701365310078,13.7476201161338,13.6427521994669,13.5927445447322
"COX7C",10.5740435200132,10.707643818842,9.82576907646837,10.7135938050063,10.5806283817664,10.3269409595729,10.2629416008161,10.2343391659678,10.376133820685,9.40567113695808,10.7333316813777,10.5860637120732
"COL1A1",2.3849349514254,2.08143266869606,2.45267091055696,2.15967456131691,2.44966392812585,2.63007295999631,2.98513497358225,2.29854953109232,3.00904294788371,3.15738851113666,2.56312957300617,2.25887926395889
"COL1A2",2.15627001455998,1.93871834523421,2.21566441886874,1.88968950585943,2.041629464627,2.04717817310074,2.38880319178423,1.96716012504375,2.38773920638078,2.60538837490792,2.03829433979736,2.07819405603356
"RPS21",11.4896109549597,11.5233342438992,10.0820604218007,11.6935354680231,11.2606574575241,11.343311530196,10.9962597865765,10.7168538769857,10.1576331742096,10.0944469847321,11.2154432720784,11.237186524449
"CST3",7.51806306194997,8.02093839831333,6.44606345537394,7.8622244635041,7.93850885799156,6.66703792269331,7.63588095227862,7.59479117225341,6.60248615638951,7.48601685931716,8.15066183041711,7.66775704756965
"TIMP1",6.50279998856531,6.31942972554057,5.83210119620527,6.64536702047264,6.39996089644491,6.21020260030874,7.35904118837714,6.21154969653691,6.71946153014787,6.81807067117812,8.0089372177276,6.34826924825361
"ATP6V0E1",8.88586867461344,9.16869368752808,8.82753312964258,9.46837897476977,9.23945053770933,9.01021004286949,8.61845320558695,9.26707368531273,8.60993365146871,8.17637881931483,9.31941635186343,9.38491394587378
"A2M",2.54431297830436,2.52931158797058,2.56538993191546,2.19322746218848,2.45073257610802,2.62641326503898,3.22232950352616,2.36478560196364,3.21701626120271,3.75448293400724,2.74434565441315,3.17949880873678
"SPDEF",3.70163522795698,3.47618759418129,3.74947245314476,3.33603448362248,3.66940702266971,3.94554195589733,3.55491811803778,3.38095028669343,4.04104731092567,4.32078631931071,3.57758482790055,3.40935537500592
"SEPTIN2",6.32442953028228,6.68741222928869,5.89830534896688,6.77132243985994,6.3370928685302,6.44122263663628,6.19299182461184,6.35084448024308,5.77466881496766,5.99095255948969,6.36526056946553,6.18640538849532
"SERPING1",2.90952948165193,6.42641455820664,7.34245851795272,6.61901158547037,5.65567749073809,2.89763097645069,6.92659027838159,8.87568194551584,7.98589502941497,7.93771951073504,7.56865295509042,8.61991806099315
"NDUFA4",5.91462587068836,5.92614083384933,5.58745794256901,6.18022257641102,6.09510577083328,5.80506762158024,6.32484040308938,5.93463954797244,5.94730130459546,6.07711218921531,6.41279471250714,6.16041163756426
"LGALS3BP",3.37244582872157,3.5975793063438,2.99371829782594,4.40250573903309,3.77305880204143,2.99599424743455,4.33870071423362,5.45176593317336,3.75975510922943,4.58957333599942,4.99353267551267,6.40776509286411
"UBA1",4.56196465232242,4.36737505068854,4.3686915606849,4.55790868782721,4.17157608255877,4.55906671344716,4.93412749051589,4.49577193457209,4.63144389354725,5.35094922743359,4.13954853563846,4.58268562477112
"MDH1",7.62394054795018,8.08884364786365,6.85141130779573,8.29447219721518,7.73578462834546,7.20146332265656,7.57997398433883,7.71377880434538,7.16436990103986,7.32503206666357,7.13128728672795,7.97996237256805
"TRIM28",5.13675631667019,5.14260869921844,4.38509525131826,5.18705494147836,4.90613824358809,4.84142048451642,5.35441221438433,4.61940078274669,4.59259429300355,5.29685456140044,4.92805877869663,5.25023357832436
"CALR",3.90662271279347,4.3395510906307,3.85969976047338,4.48947395978288,4.15134032026466,3.7614932579241,5.40885332792192,4.64296175177584,4.12169137594477,4.05718759982801,5.41015987356036,5.36772629059291
"RPS11",11.7513203596383,11.5224936898968,11.1172973388632,11.8910389435119,11.4024226852016,11.3289471198884,11.249794370764,11.3937469849619,10.8502914814661,10.5866805118786,11.5155936064474,11.687707227752
"COX4I1",7.17783846869262,7.03125570246626,6.36615731370436,7.4596033979258,7.09345129112248,6.85444532979549,7.21532806980233,6.6050670918142,6.88472722185704,6.92132016926491,8.27866850398157,6.91967766235411
"TG",2.39241514957752,2.14036499137609,2.41720756622758,1.69578282336387,2.13388172708213,2.10665580562876,2.32792673316735,2.07510754516998,2.60965027742207,2.61806170287016,2.04732753811881,1.96862308424421
"LAPTM4B",3.23841194860904,3.34981973180306,3.52378930245511,3.27510665989007,3.41286648516208,3.59728124382106,3.35148337859304,4.29195843146409,3.82801864572618,3.4572134394523,3.57751987731773,3.79668732498359
"PLD3",4.94525222891125,4.25720186464483,4.52209158656472,3.9522632835669,4.52116322362777,4.50439464080777,4.48028041290795,4.14304770473989,4.62624432226018,4.88754303048832,4.79775955843128,4.2575575760768
"PHB2",6.57404285445532,6.77824574194313,5.77690998015769,7.44943734351689,6.57863509723739,6.59437386335175,7.11683552704009,6.34499678507503,5.50403671527712,6.60512826834584,6.66878283857069,6.43854807223056
"TOMM7",9.89762967283776,10.1617547021951,9.03555921925572,10.3192295159708,9.64829908789893,10.0552763845753,10.0310618556388,8.97837987818656,9.55227913788277,9.26872384374887,10.2026271802901,9.69478342275431
"REG1A",3.85949929115684,3.39876334991895,3.79897481625292,2.91395371216789,3.51261515618066,3.80510003475407,3.20011815377071,2.94365867887685,4.17073600216119,2.98985169260432,3.53883938105011,3.04158065067824
"CDKN1A",5.27224104592983,5.28993264284543,4.95472077336123,6.05494110745538,5.50851576488012,4.87207707811553,5.9322193495035,5.83576984252491,5.96858047226679,5.5481871677932,6.70735718574498,6.29751453286286
"FKBP1A",6.50352487631692,6.56365713666187,6.85142811873087,7.0288071415276,6.59817986077352,6.59679787323642,6.73248744670699,7.30381141597631,6.72702670920388,6.71644718256001,6.76425965610193,6.7312636029232
"MTCH1",5.94741681055978,5.73551137541721,5.54435822767077,6.07239500747843,5.79070632279203,5.94671787495846,6.03949896576479,5.56426795199941,5.92918626901806,5.89781251238367,6.58334456153506,5.54903878683571
"C3",1.97938183443648,1.89545979421016,2.0361689239226,1.65089546665567,1.95037200884924,1.92324118336141,2.52779250410778,2.38858008533122,2.33835682583993,2.2018706682706,2.04517468420014,1.87919988260642
"CD81",6.99264371974855,7.18634932438742,5.87744944146946,7.47058800529231,6.81049977930933,6.64505973347041,6.82495335414198,6.08360203523423,6.08364403670214,6.55491729816016,7.55939956775185,7.21204723470569
"TXNDC5",6.58460647632166,7.27902383240306,5.84795357252737,9.18333727642634,7.0544344455504,6.21855123727883,10.2874902885485,6.25813979668267,6.0144774239763,6.18424275977116,7.1258600814616,7.26869799728448
"MAGED2",3.62909647636993,3.65409479965848,3.4293391982696,3.96728551721101,3.75525267111933,3.66469957765242,3.51278647881584,3.91082421276642,3.40762350135266,4.25267382800091,3.63898579000004,3.90817912715795
"APEX1",6.76843968813942,6.85854985477266,5.22771163512342,6.95216555803917,6.65945563432158,6.44388669106439,6.68957973707428,6.16438441177814,5.27061925598247,5.23918318114696,6.13965521734774,6.10334325359161
"SLC25A5",8.2911005006082,8.09789934985477,7.00671138126737,8.90859305697174,8.37618252629494,7.73082108422814,9.02411144880586,7.79795768005667,7.27752135564233,8.92874797404428,8.86181086928496,8.45849534955573
"ILF2",6.68244946845458,7.20829109892495,6.13983909133103,7.59759581071112,6.8921159633168,6.37635818999939,7.20104613053702,6.78448388327675,6.37149675998736,6.56594307348208,7.0971758734152,7.12532330913155
"COL6A1",2.68425281434212,2.48927198369215,2.64482003541645,2.32831772673113,2.6168963265436,2.64525622336745,2.82579147923683,2.40050239480741,2.7269624349536,3.03698795875839,2.60119850241533,2.6151861087916
"PSMB4",6.65435268507957,6.80543244295204,6.538169552472,7.43706755330448,6.62923280562846,6.62994626339961,7.91465887696032,7.48150261077599,6.33104757610505,7.78301646047958,7.37355046580435,7.41810945910618
"PRDX2",6.5703307308688,6.39833287846725,7.53184223279525,5.91839090072131,6.43484921966792,6.84003384389143,6.59596641814506,6.50307445645288,6.89874604349631,5.93319849203129,5.94559024053795,6.42298578799092
"EPAS1",3.53791469750816,3.37822031029511,4.30423830927481,3.06741798077359,3.35517176892213,3.45250904515674,3.25349262109782,3.52768456216946,4.09975649651794,3.57201382512791,4.01543620755223,3.27890277928936
